Name,Search Category,Google Category,Address,Phone,Website,Latitude_URL,Longitude_URL,Google Maps URL
Cafe Green Ethnic Restaurant,restaurant,Health food restaurant,"behind Reliance Smart, Zaheerabad, Telangana 502228",,http://www.ddsindia.com/,17.6804398,77.616469,https://www.google.com/maps/place/Cafe+Green+Ethnic+Restaurant/data=!4m7!3m6!1s0x3bceb4e86fdaea9d:0xad6e3989f2bd84b4!8m2!3d17.6804398!4d77.616469!16s%2Fg%2F11b6zrx9ns!19sChIJnerab-i0zjsRtIS98ok5bq0?authuser=0&hl=en&rclk=1
Engineer's Fish corner,restaurant,Seafood restaurant,"Nh-65 Main Road, Old Check Post, opp. to Hotel Park line (100m away, Zaheerabad, Telangana 502220",085199 72592,,17.6855421,77.5882138,https://www.google.com/maps/place/Engineer%27s+Fish+corner/data=!4m7!3m6!1s0x3bceb5042b132441:0xe87795b716999f63!8m2!3d17.6855421!4d77.5882138!16s%2Fg%2F11gnq39tsy!19sChIJQSQTKwS1zjsRY5-ZFreVd-g?authuser=0&hl=en&rclk=1
Vrinda's Restaurant @ Ghar Dhaba,restaurant,Dhaba,"MJJR+97V, Ranjol-Zaheerabad Road, Near BP Petrol Pump, Zaheerabad, Allipur, Telangana 502220",,,17.6809959,77.6406708,https://www.google.com/maps/place/Vrinda%27s+Restaurant+@+Ghar+Dhaba/data=!4m7!3m6!1s0x3bceb497be194d9f:0x29bcaffea9345623!8m2!3d17.6809959!4d77.6406708!16s%2Fg%2F1262bbxvj!19sChIJn00Zvpe0zjsRI1Y0qf6vvCk?authuser=0&hl=en&rclk=1
Hotel Pakeeza,restaurant,Restaurant,"Subhash Gunj, Zaheerabad, Telangana 502220",083285 14348,,17.680228,77.6150154,https://www.google.com/maps/place/Hotel+Pakeeza/data=!4m7!3m6!1s0x3bceb4e71f23aaef:0xfd45695c5eb211c!8m2!3d17.680228!4d77.6150154!16s%2Fg%2F11bv6pvl90!19sChIJ76ojH-e0zjsRHCHrxZVW1A8?authuser=0&hl=en&rclk=1
Sitara Bar and Restaurant,restaurant,Bar,"opposite lane of JC Brothers, beside Bus Station, Zaheerabad, Telangana 502220",,,17.6812475,77.6151896,https://www.google.com/maps/place/Sitara+Bar+and+Restaurant/data=!4m7!3m6!1s0x3bceb5c630fb20f9:0x5c9cbed949faf4f6!8m2!3d17.6812475!4d77.6151896!16s%2Fg%2F11jt6bmvqt!19sChIJ-SD7MMa1zjsR9vT6Sdm-nFw?authuser=0&hl=en&rclk=1
Sri Sai Pariwar Dhaba,restaurant,Dhaba,"beside Fayaz petrol pump, Zaheerabad, Telangana 502220",090108 47656,,17.682807,77.5913738,https://www.google.com/maps/place/Sri+Sai+Pariwar+Dhaba/data=!4m7!3m6!1s0x3bceb4dcfffffff9:0x8533be9d629d13f0!8m2!3d17.682807!4d77.5913738!16s%2Fg%2F11f4_5r6yc!19sChIJ-f___9y0zjsR8BOdYp2-M4U?authuser=0&hl=en&rclk=1
Jai Bhavani Anaganaga Restaurant,restaurant,Restaurant,"1-78, opposite Srinivas Function Hall, Zaheerabad, Telangana 502220",099082 16444,,17.679541,77.6078866,https://www.google.com/maps/place/Jai+Bhavani+Anaganaga+Restaurant/data=!4m7!3m6!1s0x3bceb50d8cda2c91:0x5aa56a6faac82fe0!8m2!3d17.679541!4d77.6078866!16s%2Fg%2F11tx1mz5_8!19sChIJkSzajA21zjsR4C_Iqm9qpVo?authuser=0&hl=en&rclk=1
GRAND PARIWAR DHABA,restaurant,Restaurant,"Shop No 07, Pariwar Complex, Zaheerabad Main Rd, Sathwar, Zaheerabad, Telangana 502220",093911 94360,,17.7009237,77.5230151,https://www.google.com/maps/place/GRAND+PARIWAR+DHABA/data=!4m7!3m6!1s0x3bcecb6477177ad7:0x429d665f291b6e99!8m2!3d17.7009237!4d77.5230151!16s%2Fg%2F11t53l3fbh!19sChIJ13oXd2TLzjsRmW4bKV9mnUI?authuser=0&hl=en&rclk=1
Abhiruchi restaurant,restaurant,Restaurant,"Pallod complex, girls degree College Bus stand, Mro office road, opposite road, Zaheerabad, Telangana 500020",076600 94412,,17.6797951,77.6146712,https://www.google.com/maps/place/Abhiruchi+restaurant/data=!4m7!3m6!1s0x3bceb5db5e1c8c73:0x8054c70b9f842210!8m2!3d17.6797951!4d77.6146712!16s%2Fg%2F11vbv16vnc!19sChIJc4wcXtu1zjsRECKEnwvHVIA?authuser=0&hl=en&rclk=1
Apna Punjabi Dhaba,restaurant,Dhaba,"Zaheerabad, Telangana 502220",079932 85590,,17.6805424,77.5948239,https://www.google.com/maps/place/Apna+Punjabi+Dhaba/data=!4m7!3m6!1s0x3bceb5ede45a3d61:0x486c76040bdbeca3!8m2!3d17.6805424!4d77.5948239!16s%2Fg%2F11nrzjjm_1!19sChIJYT1a5O21zjsRo-zbCwR2bEg?authuser=0&hl=en&rclk=1
Hotel Siddhi International,restaurant,Add website,"Main Rd, Opp. Sub Station, Dattagiri Colony, Shantinagar, Zahirabad Rural, Zaheerabad, Telangana 502220",083673 91539,,17.6816716,77.6223494,https://www.google.com/maps/place/Hotel+Siddhi+International/data=!4m10!3m9!1s0x3bceb4e9030d41b1:0x2c0812457687a630!5m2!4m1!1i2!8m2!3d17.6816716!4d77.6223494!16s%2Fg%2F11f1pdtvk8!19sChIJsUENA-m0zjsRMKaHdkUSCCw?authuser=0&hl=en&rclk=1
Classic Restaurant & Ice Cream Parlour.,restaurant,Hyderabadi restaurant,"1-3-245/1, Madeena Complex, opposite to J C Brothers, Zaheerabad, Telangana 502220",070754 07748,,17.6812551,77.6154618,https://www.google.com/maps/place/Classic+Restaurant+%26+Ice+Cream+Parlour./data=!4m7!3m6!1s0x3bceb4e6e566988b:0x6f2678122237b01e!8m2!3d17.6812551!4d77.6154618!16s%2Fg%2F11c1r7bdws!19sChIJi5hm5ea0zjsRHrA3IhJ4Jm8?authuser=0&hl=en&rclk=1
Hotel SR's Angaara,restaurant,Fast food restaurant,"Khasimpur, Road, NH 65, Zaheerabad, Telangana 502220",,,17.6861203,77.5867982,https://www.google.com/maps/place/Hotel+SR%27s+Angaara/data=!4m7!3m6!1s0x3bceb51293ab20ab:0xc5b0bae4c3e10f95!8m2!3d17.6861203!4d77.5867982!16s%2Fg%2F11hbfj6wsr!19sChIJqyCrkxK1zjsRlQ_hw-S6sMU?authuser=0&hl=en&rclk=1
AJWA HOTEL KALYANI BIRYANI,restaurant,Biryani restaurant,"MJH5+P9X, Subhash Gunj, Zaheerabad, Telangana 502228",,,17.6793695,77.6084835,https://www.google.com/maps/place/AJWA+HOTEL+KALYANI+BIRYANI/data=!4m7!3m6!1s0x3bceb5007c686f85:0xc5360fad950fc128!8m2!3d17.6793695!4d77.6084835!16s%2Fg%2F11yd_761q2!19sChIJhW9ofAC1zjsRKMEPla0PNsU?authuser=0&hl=en&rclk=1
Rachannapet,restaurant,Indian restaurant,"MJH4+R29, Zaheerabad, Telangana 502220",,,17.6795276,77.6050959,https://www.google.com/maps/place/Rachannapet/data=!4m7!3m6!1s0x3bceb5000908effb:0xf929026981c18b17!8m2!3d17.6795276!4d77.6050959!16s%2Fg%2F11mcvw96p9!19sChIJ--8ICQC1zjsRF4vBgWkCKfk?authuser=0&hl=en&rclk=1
Shree Santosh Family Dhaba and Banquet Hall,restaurant,Dhaba,"Life style complex 2nd floor, Subhash Gunj, Zaheerabad, Telangana 502228",,,17.6807633,77.6165364,https://www.google.com/maps/place/Shree+Santosh+Family+Dhaba+and+Banquet+Hall/data=!4m7!3m6!1s0x3bceb56e033f76ad:0x648144438e7b495f!8m2!3d17.6807633!4d77.6165364!16s%2Fg%2F11sfpm5fwd!19sChIJrXY_A261zjsRX0l7jkNEgWQ?authuser=0&hl=en&rclk=1
Alfa Hotel,restaurant,Biryani restaurant,"Pastapur X Rd, beside Balaji Hospital, Zaheerabad, Allipur, Telangana 502220",099480 59124,,17.6814417,77.63592,https://www.google.com/maps/place/Alfa+Hotel/data=!4m7!3m6!1s0x3bceb546863efab3:0x1f308cbad3762bc9!8m2!3d17.6814417!4d77.63592!16s%2Fg%2F11rysl2w4x!19sChIJs_o-hka1zjsRySt207qMMB8?authuser=0&hl=en&rclk=1
Food Court Family Restaurant,restaurant,Family restaurant,"Medak, NH-9, Mumbai Highway, Zahirabad, Zaheerabad, 502220",,,17.6810604,77.620028,https://www.google.com/maps/place/Food+Court+Family+Restaurant/data=!4m7!3m6!1s0x3bceb4e62a7cd52d:0xa1d71c22cd5c60dc!8m2!3d17.6810604!4d77.620028!16s%2Fg%2F11g6xqtklh!19sChIJLdV8Kua0zjsR3GBczSIc16E?authuser=0&hl=en&rclk=1
Friends Dhaba,restaurant,Restaurant,"Mogadampally, x road, Zaheerabad, Telangana 502220",,,17.6795994,77.5966175,https://www.google.com/maps/place/Friends+Dhaba/data=!4m7!3m6!1s0x3bceb519d49b5d37:0xd7a35cf31b44da5a!8m2!3d17.6795994!4d77.5966175!16s%2Fg%2F11b7yc8s4h!19sChIJN12b1Bm1zjsRWtpEG_Nco9c?authuser=0&hl=en&rclk=1
The Moon-Drive in,restaurant,Restaurant,"Pastapur, algole road, Bidar, Zaheerabad, Telangana 502220",089199 67979,https://linktr.ee/TheMoonZhb,17.6911782,77.6293918,https://www.google.com/maps/place/The+Moon-Drive+in/data=!4m7!3m6!1s0x3bceb57d126101bd:0x3def432216f8185d!8m2!3d17.6911782!4d77.6293918!16s%2Fg%2F11w2dc9xjq!19sChIJvQFhEn21zjsRXRj4FiJD7z0?authuser=0&hl=en&rclk=1
Mehfil Hotel tea and food,restaurant,South Indian restaurant,"NH65, Highway, Zaheerabad Bypass, Zaheerabad, Telangana 502220",076749 14430,,17.6939658,77.6302089,https://www.google.com/maps/place/Mehfil+Hotel+tea+and+food/data=!4m7!3m6!1s0x3bceb5359bc1bdb5:0xf19479163982c611!8m2!3d17.6939658!4d77.6302089!16s%2Fg%2F11l4p_1s2r!19sChIJtb3BmzW1zjsREcaCORZ5lPE?authuser=0&hl=en&rclk=1
Red Bucket Biryani | Zaheerabad,restaurant,Biryani restaurant,"H No 7, 168, Anand Nagar Colony, beside Indian Oil Petrol Bunk, Royal Colony, Vema Reddy colony, Shantinagar, Zahirabad Rural, Zaheerabad, Telangana 502220",079938 63999,https://redbucketbiryani.com/restaurants-in-zaheerabad/,17.6817986,77.6295684,https://www.google.com/maps/place/Red+Bucket+Biryani+%7C+Zaheerabad/data=!4m7!3m6!1s0x3bceb505605a447f:0xc3b722c489b9eaaf!8m2!3d17.6817986!4d77.6295684!16s%2Fg%2F11jzt9z4_4!19sChIJf0RaYAW1zjsRr-q5icQit8M?authuser=0&hl=en&rclk=1
Jai Durga Fast Food Center,restaurant,Fast food restaurant,"MJH7+RVM, Housing Board Rd, Zaheerabad, Telangana 502228",,,17.6796394,77.6146766,https://www.google.com/maps/place/Jai+Durga+Fast+Food+Center/data=!4m7!3m6!1s0x3bceb5005f8c61fd:0xb7328f04e46b2d9c!8m2!3d17.6796394!4d77.6146766!16s%2Fg%2F11yg8gy9jr!19sChIJ_WGMXwC1zjsRnC1r5ASPMrc?authuser=0&hl=en&rclk=1
Jai Bhavani Veg & Non-veg Super Market,restaurant,Fast food restaurant,"Zaheerabad, Telangana 502228",,,17.6792373,77.6146277,https://www.google.com/maps/place/Jai+Bhavani+Veg+%26+Non-veg+Super+Market/data=!4m7!3m6!1s0x3bceb5648baa8cb9:0xfde1788a9e15bddf!8m2!3d17.6792373!4d77.6146277!16s%2Fg%2F11g1ll96wz!19sChIJuYyqi2S1zjsR370Vnop44f0?authuser=0&hl=en&rclk=1
STAR LITE RESTAURANT,restaurant,Restaurant,"MJH7+VVM, Zaheerabad, Telangana 502228",,,17.6797162,77.6146716,https://www.google.com/maps/place/STAR+LITE+RESTAURANT/data=!4m7!3m6!1s0x3bceb50061c0ac89:0xdf4ed1f40e6f3233!8m2!3d17.6797162!4d77.6146716!16s%2Fg%2F11wqh91b3b!19sChIJiazAYQC1zjsRMzJvDvTRTt8?authuser=0&hl=en&rclk=1
Raghavendra Bar & Restaurant,restaurant,Bar,"Subhash Gunj, Zaheerabad, Telangana 502228",087902 66008,,17.680824,77.61368,https://www.google.com/maps/place/Raghavendra+Bar+%26+Restaurant/data=!4m7!3m6!1s0x3bceb4e0d6c3fdf5:0xa6acd6fe5a8171a3!8m2!3d17.680824!4d77.61368!16s%2Fg%2F11bw7dx6m7!19sChIJ9f3D1uC0zjsRo3GBWv7WrKY?authuser=0&hl=en&rclk=1
Hotel Kings Inn,restaurant,Fast food restaurant,"Shop No 2, Zahirabad Rural, Pastapur, Zaheerabad, Telangana 502220",098492 08328,,17.6893635,77.6308808,https://www.google.com/maps/place/Hotel+Kings+Inn/data=!4m7!3m6!1s0x3bceb555902db96b:0x2ab8ef752b802438!8m2!3d17.6893635!4d77.6308808!16s%2Fg%2F11q3z8vl9t!19sChIJa7ktkFW1zjsROCSAK3XvuCo?authuser=0&hl=en&rclk=1
Liquor Court Bar & Restaurant,restaurant,Bar,"MJJ9+CM9, Zaheerabad Main Rd, Dattagiri Colony, Zaheerabad, Telangana 502228",,,17.6810316,77.6192486,https://www.google.com/maps/place/Liquor+Court+Bar+%26+Restaurant/data=!4m7!3m6!1s0x3bceb4e881c3b137:0xd04fe7a1fb921ea3!8m2!3d17.6810316!4d77.6192486!16s%2Fg%2F11vhqftw1_!19sChIJN7HDgei0zjsRox6S-6HnT9A?authuser=0&hl=en&rclk=1
Taj dhaba,restaurant,Restaurant,"5-4-1, Housing Board Rd, Shanti Nagar, Zaheerabad, Telangana 502220",,,17.6744258,77.6146316,https://www.google.com/maps/place/Taj+dhaba/data=!4m7!3m6!1s0x3bceb4dc340d4e3f:0x8380f3e47ea457f7!8m2!3d17.6744258!4d77.6146316!16s%2Fg%2F11l663zqv1!19sChIJP04NNNy0zjsR91ekfuTzgIM?authuser=0&hl=en&rclk=1
GMR Family Dhaba,restaurant,Dhaba,"NH 65, Buchnelli, Kasimpur, Telangana 502228",,,17.6991884,77.5561679,https://www.google.com/maps/place/GMR+Family+Dhaba/data=!4m7!3m6!1s0x3bceca7dd860aeab:0xabe856642ca77f25!8m2!3d17.6991884!4d77.5561679!16s%2Fg%2F1tf6knm4!19sChIJq65g2H3KzjsRJX-nLGRW6Ks?authuser=0&hl=en&rclk=1
Mithra family dhaba,restaurant,Dhaba,"Zaheerabad Main Rd, Allipur, Telangana 502318",094402 85785,,17.6818103,77.63908,https://www.google.com/maps/place/Mithra+family+dhaba/data=!4m7!3m6!1s0x3bceb5a7ad790239:0x45912240c0474d50!8m2!3d17.6818103!4d77.63908!16s%2Fg%2F11m79nk356!19sChIJOQJ5rae1zjsRUE1HwEAikUU?authuser=0&hl=en&rclk=1
Savera Hotel,restaurant,Restaurant,"Main x road, Subhash Gunj, Zaheerabad, Telangana 502220",096181 33663,,17.6793397,77.6083136,https://www.google.com/maps/place/Savera+Hotel/data=!4m7!3m6!1s0x3bceb5eb3c35c59b:0xd5794c32d68930f4!8m2!3d17.6793397!4d77.6083136!16s%2Fg%2F11j2c8msg8!19sChIJm8U1POu1zjsR9DCJ1jJMedU?authuser=0&hl=en&rclk=1
Tasty Hive Fried Chicken,restaurant,Fast food restaurant,"algole road, beside sangamitra school, Zahirabad Rural, Zaheerabad, Telangana 502220",,,17.6862327,77.6279331,https://www.google.com/maps/place/Tasty+Hive+Fried+Chicken/data=!4m7!3m6!1s0x3bceb519a961c3bd:0xd664706fa3c179ce!8m2!3d17.6862327!4d77.6279331!16s%2Fg%2F11y6c9wcp7!19sChIJvcNhqRm1zjsRznnBo29wZNY?authuser=0&hl=en&rclk=1
Food fantastic,restaurant,Pizza restaurant,"MJJ8+8GF, Zaheerabad, Telangana 502228",,,17.6808137,77.6163038,https://www.google.com/maps/place/Food+fantastic/data=!4m7!3m6!1s0x3bceb50061a0ae2b:0x80849e6454377c95!8m2!3d17.6808137!4d77.6163038!16s%2Fg%2F11wh8_nw4r!19sChIJK66gYQC1zjsRlXw3VGSehIA?authuser=0&hl=en&rclk=1
Bhavani Hotel,restaurant,Restaurant,"Shop No 1, Zaheerabad, Telangana 502220",096662 74002,,17.6849246,77.5885961,https://www.google.com/maps/place/Bhavani+Hotel/data=!4m7!3m6!1s0x3bceb5ba94ab23db:0x94cd24165606eef7!8m2!3d17.6849246!4d77.5885961!16s%2Fg%2F11sqx71k41!19sChIJ2yOrlLq1zjsR9-4GVhYkzZQ?authuser=0&hl=en&rclk=1
Diamond Dhaba,restaurant,Restaurant,"Shop No 2, Zaheerabad, Kasimpur, Telangana 502220",097040 31635,,17.6975014,77.5636786,https://www.google.com/maps/place/Diamond+Dhaba/data=!4m7!3m6!1s0x3bceb5343be239a7:0x765377df4a8688fa!8m2!3d17.6975014!4d77.5636786!16s%2Fg%2F11rzbwv9vc!19sChIJpzniOzS1zjsR-oiGSt93U3Y?authuser=0&hl=en&rclk=1
BEST FAST FOOD CENTER,restaurant,Restaurant,"MJJ9+HGC, Zaheerabad Main Rd, Baswa Nagar Colony, Dattagiri Colony, Zaheerabad, Telangana 502228",,,17.6814271,77.6187666,https://www.google.com/maps/place/BEST+FAST+FOOD+CENTER/data=!4m7!3m6!1s0x3bceb4e62f6c59cf:0x8ef5593ecb189ec2!8m2!3d17.6814271!4d77.6187666!16s%2Fg%2F11vj3gb_18!19sChIJz1lsL-a0zjsRwp4Yyz5Z9Y4?authuser=0&hl=en&rclk=1
Zeeshan Hotel,restaurant,Indian restaurant,"MJVJ+9MQ, Pastapur By Pass Road, Mumbai Highway Rd, Zaheerabad, Telangana",099497 30499,,17.6934697,77.6317473,https://www.google.com/maps/place/Zeeshan+Hotel/data=!4m7!3m6!1s0x3bceb576697b192f:0x63a79f1f8c1d223c!8m2!3d17.6934697!4d77.6317473!16s%2Fg%2F11n92n265l!19sChIJLxl7aXa1zjsRPCIdjB-fp2M?authuser=0&hl=en&rclk=1
Sagar Dhaba,restaurant,Punjabi restaurant,"MHMR+V26, Medak, Telangana 502220",,,17.6846644,77.590016,https://www.google.com/maps/place/Sagar+Dhaba/data=!4m7!3m6!1s0x3bceb513d15e33cb:0x958237ef0e974aa0!8m2!3d17.6846644!4d77.590016!16s%2Fg%2F11dx92vjwz!19sChIJyzNe0RO1zjsRoEqXDu83gpU?authuser=0&hl=en&rclk=1
LASSISPOT,restaurant,Pizza restaurant,"beside DCCB BANK AND LUCKY SHOPPINGMALL, opp. ACHARYA DEGREE COLLEGE, Dattagiri Colony, Zahirabad Rural, Zaheerabad, Telangana 502228",,,17.6810523,77.6203082,https://www.google.com/maps/place/LASSISPOT/data=!4m7!3m6!1s0x3bceb55753fcece9:0x48eecd5e900e1fb8!8m2!3d17.6810523!4d77.6203082!16s%2Fg%2F11kj4d09yv!19sChIJ6ez8U1e1zjsRuB8OkF7N7kg?authuser=0&hl=en&rclk=1
Mrcb Zaheerabad,restaurant,Biryani restaurant,"NH 65,main road ,opp siddhi hotel, beside sub station, Zaheerabad, Telangana 502220",087902 66008,,17.6812116,77.6221715,https://www.google.com/maps/place/Mrcb+Zaheerabad/data=!4m7!3m6!1s0x3bceb4e9111c8b71:0x83942daed614572f!8m2!3d17.6812116!4d77.6221715!16s%2Fg%2F11g9ggt77w!19sChIJcYscEem0zjsRL1cU1q4tlIM?authuser=0&hl=en&rclk=1
Satguru Dhaba,restaurant,Dhaba,"CHECK, POST, Zaheerabad, Telangana 502220",063009 80249,,17.6866661,77.5860766,https://www.google.com/maps/place/Satguru+Dhaba/data=!4m7!3m6!1s0x3bceb5684169a689:0xbdf6c38b89ecca7b!8m2!3d17.6866661!4d77.5860766!16s%2Fg%2F11rq3vnqnk!19sChIJiaZpQWi1zjsRe8rsiYvD9r0?authuser=0&hl=en&rclk=1
Moksha Tiffin Center,restaurant,Restaurant,"2-79, Housing Board Rd, Zaheerabad, Telangana 502220",095537 64051,,17.6793819,77.6075935,https://www.google.com/maps/place/Moksha+Tiffin+Center/data=!4m7!3m6!1s0x3bceb56dfe8ca321:0x9bc8042e0a5f591f!8m2!3d17.6793819!4d77.6075935!16s%2Fg%2F11sdz6pfbw!19sChIJIaOM_m21zjsRH1lfCi4EyJs?authuser=0&hl=en&rclk=1
Curry Point,restaurant,Restaurant,"502228, Sairam Nagar Colony, Zahirabad Rural, Zaheerabad, Telangana 502228",,,17.6826028,77.6222683,https://www.google.com/maps/place/Curry+Point/data=!4m7!3m6!1s0x3bceb4e920508a11:0x93f26934dce7ce13!8m2!3d17.6826028!4d77.6222683!16s%2Fg%2F11gclgmxr1!19sChIJEYpQIOm0zjsRE87n3DRp8pM?authuser=0&hl=en&rclk=1
Tiffin Adda,restaurant,Vegetarian restaurant,"5-19, beside Hyundai Showroom, Zaheerabad, Telangana 502228",,,17.6910967,77.6295196,https://www.google.com/maps/place/Tiffin+Adda/data=!4m7!3m6!1s0x3bceb5004e39e51b:0x4ce4977b889e68ab!8m2!3d17.6910967!4d77.6295196!16s%2Fg%2F11m634_l2h!19sChIJG-U5TgC1zjsRq2ieiHuX5Ew?authuser=0&hl=en&rclk=1
Jai Bhavani Curry Point,restaurant,Restaurant,"1/2-4, Shanti Nagar, Zaheerabad, Telangana 502220",099633 83383,,17.6726099,77.6097514,https://www.google.com/maps/place/Jai+Bhavani+Curry+Point/data=!4m7!3m6!1s0x3bceb5f01f738dd5:0x7ad43eb1192e5b46!8m2!3d17.6726099!4d77.6097514!16s%2Fg%2F11tmr6vn3y!19sChIJ1Y1zH_C1zjsRRlsuGbE-1Ho?authuser=0&hl=en&rclk=1
Ambi Hotel,restaurant,Restaurant,"Baga Reddy Stadium, MJG6+VPQ, Opp:, Subhash Gunj, Zaheerabad, Telangana 502220",,,17.6772125,77.6118594,https://www.google.com/maps/place/Ambi+Hotel/data=!4m7!3m6!1s0x3bceb56901ca7469:0xa688f3fd87971607!8m2!3d17.6772125!4d77.6118594!16s%2Fg%2F11ghfmyg1r!19sChIJaXTKAWm1zjsRBxaXh_3ziKY?authuser=0&hl=en&rclk=1
Shree balaji mohit sweet house,restaurant,Vegetarian restaurant,"MJPH+46V, Sairam Nagar Colony, Vema Reddy colony, Shantinagar, Zahirabad Rural, Zaheerabad, Telangana 502228",,,17.6854055,77.6280628,https://www.google.com/maps/place/Shree+balaji+mohit+sweet+house/data=!4m7!3m6!1s0x3bceb50040fc7f03:0x78a9c9e07b0b7e89!8m2!3d17.6854055!4d77.6280628!16s%2Fg%2F11ww6lgxpg!19sChIJA3_8QAC1zjsRiX4Le-DJqXg?authuser=0&hl=en&rclk=1
B S K Brothers Biryani Point,restaurant,Restaurant,"Shop No 2-22 Zaheerabad, opp. Bustand, Sangareddy, Telangana 502220",095053 86156,,17.6810452,77.6145958,https://www.google.com/maps/place/B+S+K+Brothers+Biryani+Point/data=!4m7!3m6!1s0x3bceb5d957d97111:0x3687498558293c33!8m2!3d17.6810452!4d77.6145958!16s%2Fg%2F11tflplwhr!19sChIJEXHZV9m1zjsRMzwpWIVJhzY?authuser=0&hl=en&rclk=1
Shivamrut Tea Point,restaurant,Coffee shop,"MHPP+HHJ, Zaheerabad, Telangana 502220",,,17.6864698,77.5863996,https://www.google.com/maps/place/Shivamrut+Tea+Point/data=!4m7!3m6!1s0x3bceb59235f1a2e1:0x124e86cd232d48d2!8m2!3d17.6864698!4d77.5863996!16s%2Fg%2F11j153nss9!19sChIJ4aLxNZK1zjsR0kgtI82GThI?authuser=0&hl=en&rclk=1
Ghar Dhaba,restaurant,Indian restaurant,"MHX2+F3W, NH 65, Sathwar, Telangana 502228",096521 20079,,17.6987329,77.5502094,https://www.google.com/maps/place/Ghar+Dhaba/data=!4m7!3m6!1s0x3bcecb9832461cff:0x2e1f45533a6fc132!8m2!3d17.6987329!4d77.5502094!16s%2Fg%2F11n0bmf09f!19sChIJ_xxGMpjLzjsRMsFvOlNFHy4?authuser=0&hl=en&rclk=1
Udupi Anand Bhavan,restaurant,Breakfast restaurant,"Zaheerabad, Medak NH, 9, Mumbai Hwy, Zaheerabad, Telangana 502220",,,17.6797666,77.6097882,https://www.google.com/maps/place/Udupi+Anand+Bhavan/data=!4m7!3m6!1s0x3bceb4e04dcf864d:0x77a7946904062a86!8m2!3d17.6797666!4d77.6097882!16s%2Fg%2F11cn9511hx!19sChIJTYbPTeC0zjsRhioGBGmUp3c?authuser=0&hl=en&rclk=1
Diamond Canteen,restaurant,Restaurant,"MHHV+2VM, Zaheerabad, Telangana 502220",090002 45790,,17.6775787,77.5946717,https://www.google.com/maps/place/Diamond+Canteen/data=!4m7!3m6!1s0x3bceb517c104d391:0x594bf137a0f70c9!8m2!3d17.6775787!4d77.5946717!16s%2Fg%2F11dx928w3g!19sChIJkdMEwRe1zjsRyXAPehO_lAU?authuser=0&hl=en&rclk=1
Madina Chicken Center,restaurant,Chicken shop,"Nh65 Road, Mumbai Hwy, Zaheerabad, Telangana 502220",,http://www.madina.com/,17.6795667,77.606953,https://www.google.com/maps/place/Madina+Chicken+Center/data=!4m7!3m6!1s0x3bceb4e06fffffff:0x5e96412459aa60dc!8m2!3d17.6795667!4d77.606953!16s%2Fg%2F11fxzwbvjf!19sChIJ____b-C0zjsR3GCqWSRBll4?authuser=0&hl=en&rclk=1
Balaji Ramkisor mithai bhandar,restaurant,Indian restaurant,"MJJM+R2C, Zaheerabad Main Rd, Vema Reddy colony, Zahirabad Rural, Zaheerabad, Telangana 502318",,,17.6820502,77.6325035,https://www.google.com/maps/place/Balaji+Ramkisor+mithai+bhandar/data=!4m7!3m6!1s0x3bceb5e86b320cc1:0x84bf437cdaa37ce4!8m2!3d17.6820502!4d77.6325035!16s%2Fg%2F11kb3h2t3s!19sChIJwQwya-i1zjsR5Hyj2nxDv4Q?authuser=0&hl=en&rclk=1
SRI KETAKI SANGAMESHWARA TIFFIN CENTER,restaurant,Tiffin center,"MJJC+J8F, Zaheerabad Main Rd, Dattagiri Colony, Shantinagar, Zahirabad Rural, Zaheerabad, Telangana 502318",,,17.681552,77.6207924,https://www.google.com/maps/place/SRI+KETAKI+SANGAMESHWARA+TIFFIN+CENTER/data=!4m7!3m6!1s0x3bceb50069cb60af:0xd46042ac276983ce!8m2!3d17.681552!4d77.6207924!16s%2Fg%2F11m67h9m8t!19sChIJr2DLaQC1zjsRzoNpJ6xCYNQ?authuser=0&hl=en&rclk=1
Hotel Friends Tiffin Center & Tea point,restaurant,Tiffin center,"beside TRS Office, LIG-II Phase, Shanti Nagar, Zaheerabad, Telangana 502220",095337 70202,,17.6716388,77.6141525,https://www.google.com/maps/place/Hotel+Friends+Tiffin+Center+%26+Tea+point/data=!4m7!3m6!1s0x3bceb569d7d5215b:0x690271c63b1e300!8m2!3d17.6716388!4d77.6141525!16s%2Fg%2F11l6zp9f0f!19sChIJWyHV12m1zjsRAOOxYxwnkAY?authuser=0&hl=en&rclk=1
Mamatha Fast Food,restaurant,Fast food restaurant,"1/12, Rachanna Pet, Zaheerabad, Telangana 502220",096182 94275,,17.6794851,77.608759,https://www.google.com/maps/place/Mamatha+Fast+Food/data=!4m7!3m6!1s0x3bceb530f7dbd7a3:0xf6f7540148301b58!8m2!3d17.6794851!4d77.608759!16s%2Fg%2F11s9fjsyvh!19sChIJo9fb9zC1zjsRWBswSAFU9_Y?authuser=0&hl=en&rclk=1
